0153	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"What is the process to contest a fee?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null}],"responseId":"e659ac56-93e0-4c12-9732-5d6fbef9d8d1-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"What is the process to contest a fee?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0155	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Where is the free waiting area?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/testagent-guillaume/agent/intents/aec11512-2c41-4d9c-b420-0c6a551c87f5","displayName":"Knowledge.KnowledgeBase.MjI1MDg4MDYyMTk2NDQyNzI2NA","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.8747824430465698,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":{"answers":[{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/MTU2OTYyOTU5NDU2MTg1ODc2NDg","faqQuestion":"Is there a free waiting lot?","answer":"To prevent congestion on the roads and to avoid driving continually around the airport, we invite you to use the FREE CellParc waiting lot. You can park there for free for two hours.\n\nClick here to locate CellParc.\n\nDid you know that booking parking in advance saves you up to 35% off the regular price at the gate? You can get a quote and compare different products on our website. In addition, if you are a CAA-Quebec member, you will receive an additional 10% discount on stays of 48 hours or more on all parking products. You can also consult our partners offers.\n\nAéroports de Montréal offers an extensive range of parking options at advantageous rates for all seasons. Wait no longer, book now.","matchConfidenceLevel":"HIGH","matchConfidence":0.8747824430465698},{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/MTc3NjcxMDczNDkyNzg4ODM4NDA","faqQuestion":"Where is the reading area?","answer":"¨To read is to travel; to travel is to read.¨ Victor Hugo\n\nYou will find a dedicated reading area near boarding gate 57. This area offers an innovative experience of comfort and relaxation.\n\nVia the platform lirevoustransporte.com, you can download on your smartphone, tablet or e-reader the first chapter of any books available in five categories: Novel, Youth, Thriller, Essay/Bio, and Guide. Complete instructions for downloading are posted in the reading area. After enjoying the preview chapter, you can read the rest either by borrowing the complete e-book from the BAnQ portal or by purchasing it from the leslibraires.ca site (in print or digital format). Users are also invited to share what they're reading on Facebook or Twitter, using the hashtag #lirevt.","matchConfidenceLevel":"LOW","matchConfidence":0.42581236362457275}]}}],"responseId":"40679a15-88da-4237-85e0-2a174f9151df-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Where is the free waiting area?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0156	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How long can I wait in the waiting area?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/testagent-guillaume/agent/intents/aec11512-2c41-4d9c-b420-0c6a551c87f5","displayName":"Knowledge.KnowledgeBase.MjI1MDg4MDYyMTk2NDQyNzI2NA","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.48086079955101013,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":{"answers":[{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/MTU2OTYyOTU5NDU2MTg1ODc2NDg","faqQuestion":"Is there a free waiting lot?","answer":"To prevent congestion on the roads and to avoid driving continually around the airport, we invite you to use the FREE CellParc waiting lot. You can park there for free for two hours.\n\nClick here to locate CellParc.\n\nDid you know that booking parking in advance saves you up to 35% off the regular price at the gate? You can get a quote and compare different products on our website. In addition, if you are a CAA-Quebec member, you will receive an additional 10% discount on stays of 48 hours or more on all parking products. You can also consult our partners offers.\n\nAéroports de Montréal offers an extensive range of parking options at advantageous rates for all seasons. Wait no longer, book now.","matchConfidenceLevel":"LOW","matchConfidence":0.48086079955101013}]}}],"responseId":"2a9fdc95-4ded-4054-bd93-289c5638d0b1-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How long can I wait in the waiting area?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0157	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"I do not speak the language is there any language assitance available and if so how do I get this assistance?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null}],"responseId":"f58a49e2-de9f-48c6-b4c1-dd800cb03927-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"I do not speak the language is there any language assitance available and if so how do I get this assistance?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0158	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"My first flight has been delayed and I might be late for my connection, what wil be happening?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/testagent-guillaume/agent/intents/aec11512-2c41-4d9c-b420-0c6a551c87f5","displayName":"Knowledge.KnowledgeBase.MjI1MDg4MDYyMTk2NDQyNzI2NA","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.8959564566612244,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":{"answers":[{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/NzUwNzYyNTkyMzE1MjE4MzI5Ng","faqQuestion":"What do I do if I receive an SMS saying my flight is delayed?","answer":"Before making your way to YUL Montréal-Trudeau International Airport, we strongly suggest that you check your flight information with your airline.\n\nTo consult the state of a flight or a flight number, please visit the Flights section","matchConfidenceLevel":"HIGH","matchConfidence":0.8959564566612244},{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/NzUwNzYyNTkyMzE1MjE4MzI5Ng","faqQuestion":"What do I do if I receive an SMS saying my flight is cancelled?","answer":"In the event where a queried flight is cancelled, the user will receive a message stating that the flight has been cancelled.\n\nTo consult the state of a flight or a flight number, please visit the Flights section.","matchConfidenceLevel":"HIGH","matchConfidence":0.8813772201538086},{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/NzUwNzYyNTkyMzE1MjE4MzI5Ng","faqQuestion":"How do I connect from an international flight to another international flight?","answer":"After having gone through border control – primary inspection, you will be asked to follow one of two procedures:\n\n1- Your airline offers the option of automatically transferring your luggage:\n\nYou will be directed to the international departures area. If you are not arriving from the European Union, you will first be directed to the pre-boarding screening checkpoint for connections.\n\n2- Your airline does not offer the option of automatically transferring your luggage:\n\nYou will have to pick it up your luggage from the carousel, then follow the normal procedure for international arrivals and then for international departures.","matchConfidenceLevel":"MEDIUM","matchConfidence":0.7190631031990051}]}}],"responseId":"b8b19b61-9335-47be-9f5c-88dae3ccbb9a-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"My first flight has been delayed and I might be late for my connection, what wil be happening?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0159	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Is there free wifi?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/testagent-guillaume/agent/intents/aec11512-2c41-4d9c-b420-0c6a551c87f5","displayName":"Knowledge.KnowledgeBase.MjI1MDg4MDYyMTk2NDQyNzI2NA","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.69281005859375,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":{"answers":[{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/ODU0MzczNTMxMjQyNDEwODAzMg","faqQuestion":"How can I access the Internet?","answer":"To log on to the YUL Wi-Fi network, simply :\n\nChoose the «YUL WiFi» network\nOpen your browser\nAccept the terms of use by authentication via your email address\n\nOpen a new session\nA logon provides up to 60 minutes of free browsing. For more time, simply start a new session.","matchConfidenceLevel":"MEDIUM","matchConfidence":0.69281005859375},{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/MTU2OTYyOTU5NDU2MTg1ODc2NDg","faqQuestion":"Is there a free waiting lot?","answer":"To prevent congestion on the roads and to avoid driving continually around the airport, we invite you to use the FREE CellParc waiting lot. You can park there for free for two hours.\n\nClick here to locate CellParc.\n\nDid you know that booking parking in advance saves you up to 35% off the regular price at the gate? You can get a quote and compare different products on our website. In addition, if you are a CAA-Quebec member, you will receive an additional 10% discount on stays of 48 hours or more on all parking products. You can also consult our partners offers.\n\nAéroports de Montréal offers an extensive range of parking options at advantageous rates for all seasons. Wait no longer, book now.","matchConfidenceLevel":"LOW","matchConfidence":0.4671577215194702}]}}],"responseId":"067d5dcd-13ab-4177-a620-ee458ec41eca-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Is there free wifi?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0160	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Is there showers available for travelers?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/testagent-guillaume/agent/intents/aec11512-2c41-4d9c-b420-0c6a551c87f5","displayName":"Knowledge.KnowledgeBase.MjI1MDg4MDYyMTk2NDQyNzI2NA","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.4735136926174164,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":{"answers":[{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/MTc3NjcxMDczNDkyNzg4ODM4NDA","faqQuestion":"Is there a spa at the airport?","answer":"Beauty treatments that will give you a lift!\n\nExceptional massages provided by certified therapists. Beauty treatments based on natural ingredients. “Traveller’s Edition” express treatments. The perfect blend of travel, relaxation and personal care.\n\nServices:\n\nChair and table massages\nFacial and body treatments\nManicures and pedicures\nBeauty products and accessories\n\nYou will find a BALNEA Spa Voyage at the following locations:\n\nrestricted area - Canada, near the boarding gate 5\nrestricted area - Canada, near the boarding gate 50\nrestricted area - United States, near the boarding gate 81","matchConfidenceLevel":"LOW","matchConfidence":0.4735136926174164},{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/ODU0MzczNTMxMjQyNDEwODAzMg","faqQuestion":"Are there lockers at the airport?","answer":"​For safety reasons, there are no lockers in the airport terminal. A cloakroom service, located at the arrivals level, is available 24 hours a day, every day, all year.\nYou will find from the following link a price list as well as the phone number: CLOAKROOM RATES - OPSIS.\nPlease note that it is mandatory to present one valid ID with photo as well as a boarding pass or flight confirmation to use the cloakroom.","matchConfidenceLevel":"LOW","matchConfidence":0.21727411448955536}]}}],"responseId":"9011b347-9943-4e6a-b6b2-bde7f11cc9a6-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Is there showers available for travelers?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0161	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Where can I find SIM'S card provider in the airport?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/testagent-guillaume/agent/intents/aec11512-2c41-4d9c-b420-0c6a551c87f5","displayName":"Knowledge.KnowledgeBase.MjI1MDg4MDYyMTk2NDQyNzI2NA","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.9611639976501465,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":{"answers":[{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/ODU0MzczNTMxMjQyNDEwODAzMg","faqQuestion":"Where can I buy a SIM card?","answer":"Need a SIM card when you arrive at Montréal-Trudeau?\n\nTwo choices are available to you!\n\nAt the arrivals level, you can find a Lucky Mobile kiosk that offers SIM cards and packages from the same company. For more information and the kiosk location, visit our website.\n\nAt the arrivals level, ICE International Currency Exchange also offers SIM cards with Telus. For more information and the kiosk location, visit our website.","matchConfidenceLevel":"HIGH","matchConfidence":0.9611639976501465}]}}],"responseId":"61286307-1a6d-4937-bb8c-0d75871bcc88-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Where can I find SIM'S card provider in the airport?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0167	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How long does it take to pass security at the moment?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/testagent-guillaume/agent/intents/aec11512-2c41-4d9c-b420-0c6a551c87f5","displayName":"Knowledge.KnowledgeBase.MjI1MDg4MDYyMTk2NDQyNzI2NA","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.24590003490447998,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":{"answers":[{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/NDk4ODk5MDAzMDU2ODQ4ODk2","faqQuestion":"What are the security screening procedures upon my arrival?","answer":"The Canada Border Services Agency (CBSA) is responsible for providing integrated border services in Canada, including customs, immigration and luggage inspection services.\n\nHead to a Primary Inspection Kiosks with your passport in hand. To save time, download CanBorder - eDeclaration. If you were unable to complete your application on your smartphone, you will be able to report to the Primary Inspection Kiosks.\n\nFor more information, please visit the Canada Border Services Agency website.","matchConfidenceLevel":"LOW","matchConfidence":0.24590003490447998}]}}],"responseId":"5cd0e0f7-a469-44a6-9eee-493fcfd4d1d5-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How long does it take to pass security at the moment?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0170	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How can I apply to the frequent travellers program?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null}],"responseId":"8d5fb6d8-47f2-4300-8277-8573421612c8-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How can I apply to the frequent travellers program?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0171	[{"alternativeQueryResults":[{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Where is the Air Canada lounge?","speechRecognitionConfidence":0,"action":"","parameters":null,"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/testagent-guillaume/agent/intents/aec11512-2c41-4d9c-b420-0c6a551c87f5","displayName":"Knowledge.KnowledgeBase.MjI1MDg4MDYyMTk2NDQyNzI2NA","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.9693903923034668,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":{"answers":[{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/MzE1OTQwMDQ4MjkyNTk2OTQwOA","faqQuestion":"Where is the Air Canada - Maple Leaf Lounge located?","answer":"Aéroports de Montréal is proud to welcome you to the Air Canada - Maple Leaf Lounges.\n\nAir Canada invites you to enjoy the Maple Leaf Lounge if you are a Business Class customer or an Altitude Super Elite 100K, Elite 75K, Elite 50K or Star Alliance Gold member\n\nIf you are traveling within Canada, you will find the lounge at Gate 3.\n\nIf you are traveling to the United States, you will find the lounge at Gate 73.\n\nIf you are traveling to an international destination, you will find the lounge at Gate 52.\n\nFor more information, visit Air Canada website.","matchConfidenceLevel":"HIGH","matchConfidence":0.9693903923034668},{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/MzE1OTQwMDQ4MjkyNTk2OTQwOA","faqQuestion":"Where is the Air France KLM Lounge located?","answer":"Aéroports de Montréal is proud to welcome you to the Air France KLM Lounge located in the international zone at Gate 57.\n\nAir France and KLM invite you to enjoy the Air France KLM lounge if you are a First Class or Business Class passenger, a Flying Blue Platinum or Gold member, or a SkyTeam Elite Plus passenger.\nThe offers at the lounge:\n        Free Wi-Fi access\n        Local and international newspapers\n        Refreshments\n        A selection of hot and cold meals\n        Showers\n        Our lounge is accessible to passengers with reduced mobility\n\nIf you are traveling with Air France and would like more information, visit the Air France website.\n\nIf you are traveling with KLM and would like more information, visit the KLM website.","matchConfidenceLevel":"HIGH","matchConfidence":0.965649425983429},{"source":"projects/testagent-guillaume/knowledgeBases/MjI1MDg4MDYyMTk2NDQyNzI2NA/documents/MzE1OTQwMDQ4MjkyNTk2OTQwOA","faqQuestion":"Where is the Desjardins Odyssey Lounge located?","answer":"Aéroports de Montréal is proud to welcome you to its Desjardins Odyssey Lounge lounge sponsored by Desjardins situated in the extension of the international jetty near the gate 63.\n\nThis lounge is distinguished by its warm and refined layout, creating a space with a relaxed atmosphere and has about 160 seats.\n\nIf your flight is assigned in the international zone and you are an Odyssey® line credit card holder, you benefit from a privileged access, visit the Desjardins website for more information.\n\nThe offers at the lounge:\nFree Wi-Fi access\nNewspapers and magazines\nRefreshments\nA selection of hot and cold meals\nThe lounge is accessible to passengers with reduced mobility","matchConfidenceLevel":"HIGH","matchConfidence":0.9147008061408997}]}}],"responseId":"73506834-d60b-484f-9217-c410c0a028aa-2a4c0c5e","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Where is the Air Canada lounge?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":false,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":null,"intentDetectionConfidence":0,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
